part_id,machine_id,temperature_c,pressure_bar,cycle_time_s,shift,material_batch,operator_experience_years,vibration_mm_s,humidity_percent,scrap
P004368,M3,187.8,5.87,45.4,night,B4,10.2,2.74,66.1,0
P004369,M1,181.7,5.72,44.1,night,B3,4.3,2.48,31.5,0
P004370,M2,193.7,5.8,44.0,night,B4,4.9,2.53,45.7,0
P004371,M2,181.8,5.38,48.5,night,B5,3.3,2.56,46.0,0
P004372,M1,181.9,5.82,50.1,early,B2,0.7,1.56,46.9,0
P004373,M3,181.3,5.51,41.2,late,B1,3.9,2.28,56.6,0
P004374,M1,192.4,5.68,44.9,night,B1,3.6,2.26,44.4,0
P004375,M3,183.7,5.94,44.7,late,B3,3.0,1.68,51.9,0
P004376,M1,174.1,5.63,46.9,early,B1,3.2,3.36,49.9,0
P004377,M3,188.2,5.7,47.0,night,B1,5.2,2.55,54.7,0
P004378,M1,194.2,6.09,48.0,early,B1,4.9,1.92,46.9,0
P004379,M4,182.6,5.49,54.0,early,B2,3.3,3.42,50.6,0
P004380,M1,179.1,5.57,42.7,early,B1,9.4,2.08,47.0,0
P004381,M3,187.8,5.36,42.5,late,B3,0.6,2.67,40.1,0
P004382,M2,197.8,5.51,49.1,late,B4,2.3,2.79,60.8,0
P004383,M1,188.7,5.85,51.5,late,B2,6.7,2.09,41.9,0
P004384,M2,178.1,6.02,42.6,night,B1,0.8,2.6,44.2,0
P004385,M4,188.2,5.52,48.1,late,B3,0.6,3.15,41.1,0
P004386,M4,186.2,6.01,46.0,late,B1,2.2,2.89,51.2,0
P004387,M2,181.7,5.84,51.4,night,B4,3.7,2.69,44.2,1
P004388,M1,191.1,5.32,48.4,night,B2,2.7,1.38,60.1,0
P004389,M3,185.4,5.86,46.2,early,B3,4.4,2.44,52.3,0
P004390,M3,190.2,6.22,47.9,early,B2,0.6,1.74,45.8,0
P004391,M1,178.2,5.14,43.5,late,B2,2.1,2.54,40.7,0
P004392,M4,186.2,6.5,49.8,night,B1,6.0,2.18,47.1,0
P004393,M3,178.1,5.59,51.3,late,B3,5.2,2.03,52.2,0
P004394,M3,184.4,5.22,46.4,early,B1,2.4,2.01,47.6,0
P004395,M2,195.1,5.85,46.6,late,B4,4.2,3.21,46.9,0
P004396,M2,179.2,6.09,47.6,late,B2,3.6,1.96,39.8,0
P004397,M1,176.5,5.7,49.0,late,B3,3.7,2.63,65.9,0
P004398,M4,189.3,5.91,46.6,night,B3,4.7,2.65,46.4,0
P004399,M1,183.9,6.54,41.4,night,B4,10.6,2.27,37.0,0
P004400,M4,190.4,5.87,50.4,late,B4,10.8,2.3,39.4,0
P004401,M4,179.6,6.84,43.1,late,B3,0.9,2.72,45.2,0
P004402,M3,183.3,6.24,47.6,late,B5,3.2,2.1,63.6,0
P004403,M1,187.8,5.82,38.9,late,B2,1.4,2.1,46.6,0
P004404,M2,188.2,5.9,48.6,late,B4,5.0,2.78,45.0,0
P004405,M2,177.2,5.69,47.9,late,B2,3.3,3.52,54.8,0
P004406,M3,198.5,5.89,38.5,late,B4,7.5,1.62,55.3,0
P004407,M4,185.2,6.0,48.1,late,B3,3.8,2.73,53.3,0
P004408,M2,179.6,5.66,44.0,early,B5,9.7,2.69,49.6,0
P004409,M4,185.7,5.32,47.1,late,B2,11.1,2.4,39.2,0
P004410,M1,186.4,6.26,44.4,late,B3,9.5,1.61,42.0,0
P004411,M2,192.5,6.14,42.6,early,B1,0.4,1.96,35.3,0
P004412,M1,189.1,5.3,42.0,early,B4,4.6,2.45,46.2,0
P004413,M3,181.8,5.86,42.3,early,B1,2.9,1.73,44.6,0
P004414,M1,174.5,6.16,49.7,night,B3,3.3,2.76,43.8,0
P004415,M2,189.5,6.12,51.4,night,B1,6.7,2.29,50.2,1
P004416,M4,175.0,5.56,55.1,late,B2,3.1,2.75,42.7,0
P004417,M3,189.7,6.14,44.1,late,B3,4.0,2.04,45.3,0
P004418,M1,180.0,5.81,43.9,late,B2,4.2,2.02,44.1,0
P004419,M1,187.5,5.94,46.5,late,B2,0.6,1.89,47.7,0
P004420,M3,179.4,5.48,44.6,night,B1,2.7,2.5,50.9,0
P004421,M2,184.3,4.31,46.0,early,B4,7.9,3.07,37.2,1
P004422,M1,179.6,5.53,46.2,early,B4,0.5,2.16,51.6,0
P004423,M3,186.9,5.99,48.7,late,B3,5.6,2.57,50.1,0
P004424,M1,180.6,5.73,38.0,early,B1,1.9,2.31,51.3,0
P004425,M3,187.2,6.03,43.8,late,B1,2.9,1.7,49.1,0
P004426,M2,183.7,6.19,42.9,night,B4,6.4,2.92,50.9,0
P004427,M1,182.7,5.68,45.4,early,B5,1.5,2.16,44.7,0
P004428,M1,184.2,5.65,47.6,late,B5,3.1,1.12,51.5,0
P004429,M1,184.8,5.03,50.2,late,B3,0.9,2.12,57.2,1
P004430,M1,178.9,5.26,44.4,night,B3,5.1,1.54,44.0,0
P004431,M2,190.9,5.33,48.6,late,B1,2.1,2.2,44.3,0
P004432,M4,182.5,5.99,40.4,early,B1,1.1,2.39,53.0,0
P004433,M4,187.0,5.69,43.5,late,B4,3.8,2.47,43.6,0
P004434,M2,186.9,5.61,49.0,late,B3,0.8,2.37,42.2,1
P004435,M3,186.2,5.57,40.8,night,B3,2.8,2.54,51.4,0
P004436,M3,180.7,5.53,50.7,late,B2,1.9,2.25,44.6,0
P004437,M4,179.7,6.12,48.8,early,B2,4.4,2.31,57.8,0
P004438,M1,186.3,5.83,42.6,night,B5,4.5,2.32,44.3,0
P004439,M2,184.3,6.15,42.6,late,B5,2.2,3.29,41.4,0
P004440,M2,195.0,5.03,45.5,early,B4,9.5,1.78,48.0,0
P004441,M1,184.4,5.99,42.6,late,B2,7.6,2.88,51.5,0
P004442,M2,179.4,5.63,43.6,night,B4,1.7,2.47,50.6,0
P004443,M4,180.8,5.7,41.5,late,B2,12.0,2.15,52.3,1
P004444,M4,178.5,6.27,45.9,early,B3,6.2,2.32,43.6,0
P004445,M1,189.9,5.66,48.8,late,B1,4.8,1.9,57.1,0
P004446,M2,191.3,5.97,45.5,early,B4,5.0,2.28,34.8,0
P004447,M2,186.7,5.44,49.9,late,B1,1.3,3.13,41.8,0
P004448,M2,188.6,5.81,47.0,late,B4,8.4,2.82,48.3,0
P004449,M3,182.5,5.24,48.3,early,B4,0.6,1.44,42.4,0
P004450,M1,188.7,5.78,43.0,early,B1,5.0,2.6,45.5,0
P004451,M4,186.9,5.93,47.9,night,B3,7.7,2.74,40.1,0
P004452,M4,187.8,6.19,47.3,early,B2,1.8,1.83,46.3,0
P004453,M3,181.9,5.51,51.2,night,B3,6.5,2.38,51.7,0
P004454,M3,179.5,5.61,48.1,late,B1,4.1,2.58,43.7,1
P004455,M3,186.7,5.57,47.0,late,B4,6.7,1.58,41.0,0
P004456,M2,195.5,5.71,42.6,early,B3,7.5,2.88,44.3,0
P004457,M1,190.1,5.46,44.0,early,B2,10.1,2.0,56.8,0
P004458,M3,191.7,5.04,43.0,early,B5,8.7,2.54,56.8,0
P004459,M1,184.9,5.44,42.9,late,B4,0.7,1.88,44.2,0
P004460,M4,178.7,5.78,46.9,night,B4,1.7,2.97,52.1,0
P004461,M2,182.2,5.75,49.1,night,B1,5.4,2.64,47.9,0
P004462,M2,194.6,5.99,49.3,early,B3,7.5,2.47,58.3,0
P004463,M2,176.8,6.09,53.0,early,B4,1.5,2.42,49.5,0
P004464,M4,192.3,5.64,48.6,early,B5,6.1,2.89,46.4,0
P004465,M1,179.7,5.24,41.3,night,B4,9.1,1.97,60.8,0
P004466,M1,194.6,5.94,46.8,early,B1,7.3,2.78,40.6,0
P004467,M1,183.6,5.8,48.2,early,B4,6.0,2.4,50.6,0
P004468,M3,187.0,5.71,50.8,late,B1,3.6,1.68,58.9,0
P004469,M4,197.1,6.23,46.2,late,B2,3.5,2.51,53.3,0
P004470,M1,182.2,5.96,45.5,early,B5,12.0,2.32,41.9,0
P004471,M4,182.1,5.84,50.9,late,B5,0.2,1.86,41.5,0
P004472,M2,183.2,5.86,48.9,early,B5,2.6,2.75,36.7,0
P004473,M3,177.5,6.1,39.9,early,B2,1.7,2.54,59.9,1
P004474,M1,182.2,5.56,39.1,early,B4,1.1,2.81,38.9,0
P004475,M2,183.9,5.49,55.2,early,B4,5.8,3.24,53.7,0
P004476,M3,176.1,5.72,39.5,night,B2,5.2,3.38,36.6,0
P004477,M3,181.8,5.39,45.4,late,B5,3.9,2.3,68.5,1
P004478,M1,186.5,5.78,49.4,night,B5,5.2,2.55,37.2,0
P004479,M4,179.1,5.83,40.1,early,B1,6.7,2.23,48.3,0
P004480,M4,183.1,5.78,42.7,late,B4,3.3,3.35,57.7,0
P004481,M2,194.7,5.67,43.5,night,B3,5.5,2.35,42.4,0
P004482,M3,175.2,6.38,52.8,early,B4,3.0,3.13,52.5,0
P004483,M4,194.6,6.13,54.5,night,B3,5.6,3.27,45.7,0
P004484,M1,180.3,5.77,43.2,late,B2,9.1,1.95,51.1,0
P004485,M4,185.1,5.83,49.0,late,B1,7.2,2.97,56.6,0
P004486,M2,194.0,6.28,49.4,early,B3,11.3,2.96,44.6,0
P004487,M4,192.7,5.6,45.7,late,B5,2.6,2.31,60.0,1
P004488,M1,186.6,5.46,39.8,late,B5,2.1,2.24,50.8,0
P004489,M2,183.2,5.88,57.0,night,B2,5.1,2.87,63.6,0
P004490,M3,178.7,5.94,39.1,night,B5,2.6,2.46,41.3,0
P004491,M3,179.8,5.97,46.8,early,B2,5.8,2.97,42.9,0
P004492,M4,194.4,6.09,44.3,night,B3,4.4,2.76,46.1,0
P004493,M4,181.9,5.54,50.6,night,B2,1.8,2.15,38.3,0
P004494,M1,185.8,5.31,49.2,late,B3,5.3,2.63,55.4,0
P004495,M2,181.3,5.6,44.5,early,B3,1.9,1.96,47.4,0
P004496,M2,180.6,6.0,45.2,early,B4,9.6,2.58,38.8,0
P004497,M2,187.1,5.48,42.3,early,B3,3.3,2.62,41.4,0
P004498,M2,185.2,5.12,48.9,early,B3,2.1,3.05,41.0,0
P004499,M4,182.6,5.85,49.5,night,B4,4.5,3.3,55.4,0
P004500,M4,175.9,5.6,45.1,early,B3,4.9,2.6,51.7,0
P004501,M1,183.6,5.2,45.1,late,B3,2.5,2.14,46.9,0
P004502,M2,195.5,5.83,55.4,late,B1,2.4,2.44,45.1,0
P004503,M3,178.3,5.66,49.6,late,B5,0.8,2.68,46.1,0
P004504,M2,191.9,6.39,53.3,early,B1,6.9,2.66,62.2,0
P004505,M1,164.9,5.83,37.5,late,B5,9.4,2.07,46.1,0
P004506,M2,182.6,6.01,50.3,late,B4,7.7,3.18,54.9,1
P004507,M2,176.5,5.79,49.2,late,B5,2.1,3.28,45.4,0
P004508,M1,190.8,5.59,41.2,early,B1,5.2,1.87,61.5,0
P004509,M4,188.8,5.63,42.8,late,B2,4.6,1.83,38.2,0
P004510,M2,181.3,6.18,47.4,early,B1,1.0,2.71,54.5,0
P004511,M3,184.6,6.06,40.9,late,B3,2.5,1.79,41.9,0
P004512,M3,189.6,5.28,43.0,late,B5,5.0,1.73,65.7,0
P004513,M4,191.5,5.36,45.0,early,B4,0.5,2.03,53.6,0
P004514,M1,181.8,5.38,48.2,night,B4,1.5,2.77,34.4,0
P004515,M1,171.9,6.17,43.3,early,B5,6.4,2.59,40.5,0
P004516,M2,182.1,5.19,46.5,night,B1,2.0,3.86,53.5,0
P004517,M2,191.2,6.08,52.1,night,B4,1.1,2.46,53.3,0
P004518,M2,198.5,5.94,41.5,early,B2,7.4,3.35,52.7,0
P004519,M4,183.7,5.85,47.7,early,B4,2.0,2.72,49.3,0
P004520,M1,180.7,5.63,47.5,early,B4,6.4,2.05,45.4,0
P004521,M1,197.2,6.22,47.6,night,B4,11.1,2.23,56.7,0
P004522,M2,189.2,5.84,46.3,late,B3,1.5,2.5,41.1,0
P004523,M4,177.2,5.29,42.8,early,B4,3.4,2.62,48.4,0
P004524,M4,183.3,5.38,52.6,late,B3,4.6,2.94,43.0,0
P004525,M3,188.5,5.22,42.7,early,B4,7.3,2.13,42.4,0
P004526,M3,182.6,6.22,41.8,late,B3,2.5,2.68,44.3,0
P004527,M3,187.4,6.3,46.1,late,B2,0.2,2.87,42.1,0
P004528,M3,174.2,6.18,43.2,early,B2,1.5,2.97,52.4,0
P004529,M1,176.1,5.75,50.0,night,B2,2.9,1.77,36.2,0
P004530,M3,179.0,5.3,45.0,early,B4,6.4,2.28,51.4,0
P004531,M4,182.4,5.43,51.3,late,B5,3.4,2.82,42.9,0
P004532,M2,188.8,5.45,49.9,late,B1,6.1,2.26,48.2,0
P004533,M3,186.5,5.78,44.5,night,B1,2.8,1.71,46.7,0
P004534,M2,200.6,6.29,52.4,late,B3,4.3,2.74,44.0,1
P004535,M3,178.9,6.28,43.5,night,B4,6.8,2.11,57.7,0
P004536,M1,182.3,5.63,44.8,early,B1,8.0,2.22,45.0,0
P004537,M3,179.1,5.02,48.0,night,B2,12.0,2.09,53.6,0
P004538,M4,189.9,5.39,47.7,early,B1,4.7,3.47,53.7,0
P004539,M1,190.2,6.22,43.4,late,B1,0.6,2.09,45.8,0
P004540,M2,184.5,5.88,42.4,early,B1,5.3,3.01,37.9,0
P004541,M1,195.4,5.68,45.9,night,B4,0.6,2.53,40.9,0
P004542,M1,180.1,5.65,43.2,night,B5,5.8,1.54,58.2,0
P004543,M4,189.7,5.54,46.9,late,B3,4.2,3.16,51.9,0
P004544,M2,195.0,5.38,46.6,late,B1,7.7,3.03,49.1,1
P004545,M2,179.5,6.53,45.5,late,B5,2.8,2.82,43.5,0
P004546,M2,190.2,6.4,47.2,early,B2,4.4,3.23,61.9,0
P004547,M4,169.0,5.51,46.5,late,B1,5.4,2.48,41.1,0
P004548,M2,191.5,5.19,50.8,late,B1,0.3,3.15,49.1,0
P004549,M3,176.9,5.86,47.6,late,B2,5.2,1.46,52.0,0
P004550,M2,190.1,5.75,56.2,early,B4,0.3,3.12,37.6,0
P004551,M1,188.2,6.02,46.5,night,B2,2.1,2.38,41.9,0
P004552,M3,189.2,6.1,43.4,early,B3,4.9,2.39,44.3,0
P004553,M1,188.9,5.39,45.4,late,B2,0.5,1.92,54.9,0
P004554,M3,183.3,6.25,48.2,early,B5,6.0,2.2,44.5,0
P004555,M2,184.9,5.68,52.0,early,B4,5.6,2.64,36.5,0
P004556,M3,182.6,6.01,51.1,early,B4,7.5,1.79,35.7,0
P004557,M4,177.9,5.71,42.9,early,B3,0.8,2.66,41.9,0
P004558,M3,181.8,6.12,50.9,late,B3,12.0,3.01,36.1,0
P004559,M1,182.4,4.97,45.8,late,B5,1.2,1.66,54.1,0
P004560,M3,178.7,6.06,42.5,late,B4,4.3,2.52,54.5,0
P004561,M4,174.4,5.51,46.0,late,B5,2.9,2.31,48.1,0
P004562,M1,177.0,5.83,50.6,early,B1,3.5,2.06,45.9,0
P004563,M2,169.7,6.24,49.9,early,B5,11.3,2.78,53.9,0
P004564,M4,182.3,5.52,42.2,late,B5,1.4,2.54,53.6,0
P004565,M1,186.0,5.46,41.4,late,B4,10.2,2.38,40.1,0
P004566,M3,168.2,5.67,41.3,late,B5,6.6,1.79,41.2,0
P004567,M4,185.3,5.65,44.0,early,B3,3.8,2.99,53.7,0
P004568,M1,183.3,5.43,46.3,night,B2,3.8,2.34,50.2,0
P004569,M3,176.5,5.84,41.7,early,B4,5.7,2.57,52.9,0
P004570,M3,180.6,5.86,44.4,late,B4,2.8,2.85,40.8,0
P004571,M2,192.8,5.96,53.5,early,B1,3.2,1.89,42.0,0
P004572,M4,178.6,5.51,52.9,late,B2,4.3,2.78,51.7,0
P004573,M1,184.4,5.47,51.9,late,B2,9.5,2.23,42.5,0
P004574,M2,188.9,5.76,41.4,late,B3,3.5,3.21,35.8,0
P004575,M4,179.5,5.71,53.2,early,B1,0.7,2.14,42.7,0
P004576,M1,189.5,5.72,46.3,late,B4,4.4,2.72,46.4,0
P004577,M4,186.2,5.55,47.1,early,B1,3.6,2.03,61.6,0
P004578,M1,182.6,5.92,49.9,late,B5,2.3,2.48,41.3,0
P004579,M2,200.0,5.47,50.9,early,B4,5.0,2.88,47.5,0
P004580,M1,189.6,5.76,38.9,early,B2,2.3,2.23,64.3,0
P004581,M3,173.7,5.69,43.7,late,B2,3.4,1.84,39.3,0
P004582,M4,181.9,5.79,45.4,early,B4,4.3,2.33,53.3,0
P004583,M4,197.6,6.21,41.7,early,B1,4.6,2.92,42.3,1
P004584,M4,178.6,5.34,50.6,night,B4,5.2,3.17,51.2,1
P004585,M3,183.4,4.96,51.5,night,B3,5.8,3.18,66.7,0
P004586,M4,190.8,5.59,46.8,night,B2,4.3,2.74,54.3,0
P004587,M3,186.6,5.4,47.1,early,B5,0.9,2.41,49.2,0
P004588,M4,188.4,4.75,46.8,late,B4,4.8,2.7,40.4,0
P004589,M3,187.1,6.41,46.4,night,B1,7.3,3.17,46.6,0
P004590,M4,184.1,6.0,51.0,early,B4,0.7,2.73,43.5,0
P004591,M1,179.6,6.03,39.3,late,B3,0.9,2.34,36.4,0
P004592,M2,189.4,5.7,50.0,early,B4,2.0,2.63,31.0,0
P004593,M3,180.8,5.95,46.0,night,B3,7.0,2.23,41.4,0
P004594,M1,181.4,5.65,43.3,late,B5,1.9,2.47,47.7,0
P004595,M1,192.2,6.09,44.1,late,B5,7.1,1.96,57.0,0
P004596,M4,181.9,5.87,53.8,late,B1,4.6,2.22,42.1,0
P004597,M2,196.4,5.79,43.2,early,B3,2.4,2.72,49.5,1
P004598,M1,185.4,5.81,45.4,early,B2,12.0,2.1,34.4,0
P004599,M2,186.1,6.31,54.4,late,B3,1.3,3.02,41.6,1
P004600,M2,177.0,5.86,43.4,late,B1,3.9,3.05,28.4,0
P004601,M3,194.7,5.44,44.3,late,B3,1.7,2.42,65.9,0
P004602,M4,184.0,5.92,47.0,early,B1,4.9,2.72,49.6,0
P004603,M4,171.5,5.97,48.4,late,B4,1.8,2.55,49.3,0
P004604,M3,188.4,5.75,45.7,early,B3,2.7,0.8,52.3,0
P004605,M3,182.7,5.78,42.6,early,B5,2.1,1.91,68.3,0
P004606,M2,181.9,5.43,49.9,night,B5,3.1,3.07,44.5,0
P004607,M4,189.1,5.83,46.4,late,B4,7.3,2.12,40.2,0
P004608,M1,170.0,5.37,48.4,late,B3,1.1,2.68,64.0,0
P004609,M1,180.1,5.71,49.5,night,B4,2.0,2.71,38.2,0
P004610,M4,182.4,5.57,41.2,early,B4,2.8,2.38,58.4,0
P004611,M4,188.7,6.14,50.7,night,B1,3.2,2.23,47.4,0
P004612,M2,199.3,6.34,47.2,late,B2,9.0,2.75,51.5,0
P004613,M3,181.7,5.4,49.1,late,B5,2.0,2.28,36.5,0
P004614,M2,189.5,5.8,50.1,early,B2,7.1,3.03,68.7,0
P004615,M2,202.1,5.69,55.2,early,B1,9.8,1.7,44.9,0
P004616,M2,187.0,5.96,48.2,late,B5,3.4,2.42,42.4,0
P004617,M1,186.6,5.83,44.5,early,B5,1.6,1.84,52.4,0
P004618,M3,176.2,5.66,44.1,early,B4,8.3,1.17,42.8,0
P004619,M2,197.8,5.83,44.3,late,B4,6.7,2.53,51.4,0
P004620,M3,179.1,5.72,49.1,late,B2,1.5,1.63,37.9,0
P004621,M1,185.5,6.36,41.8,early,B2,10.8,2.13,49.2,1
P004622,M4,185.3,5.52,49.8,late,B5,2.2,2.28,43.2,0
P004623,M3,183.5,5.89,45.2,night,B5,3.4,2.5,41.7,0
P004624,M4,181.6,5.98,40.1,late,B3,5.9,2.39,40.5,0
P004625,M1,185.3,5.95,51.7,night,B2,10.0,1.54,55.1,0
P004626,M3,192.7,5.7,33.2,late,B1,4.7,2.46,45.2,0
P004627,M4,196.5,6.28,46.5,early,B1,3.1,3.59,46.5,0
P004628,M2,186.0,5.07,49.1,early,B3,2.8,3.23,51.4,0
P004629,M1,181.5,5.42,37.2,night,B3,3.1,2.61,57.1,0
P004630,M2,182.6,6.03,49.9,late,B4,12.0,2.66,40.6,0
P004631,M2,201.8,5.49,45.7,night,B5,5.2,2.53,49.8,1
P004632,M2,187.7,5.47,47.3,night,B2,4.3,2.5,40.7,0
P004633,M2,193.1,5.64,53.3,early,B1,6.7,2.86,46.3,0
P004634,M2,190.8,5.53,48.7,early,B5,3.3,2.24,56.5,0
P004635,M3,195.1,6.02,44.7,late,B4,9.6,2.4,29.2,0
P004636,M1,182.6,6.12,45.4,early,B3,5.5,2.0,40.6,0
P004637,M2,180.9,5.83,54.9,late,B1,3.0,1.98,46.1,0
P004638,M3,193.2,6.17,47.5,night,B3,2.6,2.0,51.0,0
P004639,M1,189.0,5.31,42.6,late,B4,0.8,2.86,57.8,0
P004640,M1,186.5,5.83,44.1,early,B5,7.3,2.36,34.4,0
P004641,M1,192.4,6.27,41.5,late,B3,1.1,0.8,59.3,0
P004642,M1,186.8,6.14,44.3,early,B3,9.3,2.0,52.2,0
P004643,M2,195.6,6.3,54.3,night,B2,1.9,3.16,46.1,0
P004644,M1,185.4,5.59,45.4,early,B3,2.1,2.17,36.2,0
P004645,M2,192.0,6.12,43.1,night,B1,12.0,2.99,43.4,0
P004646,M4,186.9,5.65,48.4,late,B1,6.9,2.32,56.2,0
P004647,M4,182.2,6.01,45.3,late,B4,4.2,2.58,48.2,0
P004648,M1,182.9,6.26,48.1,late,B2,11.7,2.32,46.6,0
P004649,M2,184.8,5.52,47.3,early,B5,3.6,2.46,40.2,0
P004650,M2,188.5,5.15,53.7,late,B2,2.7,3.01,53.9,0
P004651,M4,181.5,6.45,43.3,night,B5,4.5,3.19,46.8,0
P004652,M4,186.4,5.97,42.4,night,B1,7.6,2.67,46.1,0
P004653,M1,186.2,5.76,49.6,early,B1,1.3,2.35,47.2,0
P004654,M1,185.1,5.74,38.4,late,B3,2.1,1.92,42.8,0
P004655,M2,188.2,5.07,47.5,night,B5,1.7,3.17,41.5,0
P004656,M4,180.9,5.87,49.8,night,B1,1.4,2.27,35.8,0
P004657,M4,182.4,5.61,38.5,late,B3,3.4,2.75,43.0,0
P004658,M1,174.8,5.82,46.2,early,B2,1.4,2.64,33.6,0
P004659,M3,182.3,5.81,40.3,night,B4,0.7,2.74,51.9,0
P004660,M1,178.6,4.62,39.0,early,B3,2.1,2.75,42.7,0
P004661,M3,183.5,5.97,41.9,early,B4,2.0,2.74,44.9,0
P004662,M4,180.1,5.87,46.1,night,B2,5.3,1.93,47.7,0
P004663,M2,175.7,5.91,45.5,early,B2,7.2,2.36,41.6,0
P004664,M1,196.4,5.74,50.2,night,B4,2.3,1.68,38.6,0
P004665,M3,181.7,5.82,46.3,early,B2,2.1,1.65,49.8,0
P004666,M2,195.0,5.86,46.3,late,B4,12.0,3.44,63.1,1
P004667,M4,181.1,5.9,41.8,night,B1,7.0,2.06,55.3,0
P004668,M2,196.3,5.97,49.1,night,B2,4.9,2.24,58.2,0
P004669,M4,177.7,5.9,54.6,night,B1,3.0,2.47,37.6,0
P004670,M2,188.0,6.45,45.5,night,B1,6.9,2.41,46.5,1
P004671,M1,178.0,5.55,43.8,early,B2,1.5,3.32,46.4,0
P004672,M2,201.3,5.67,44.2,night,B3,7.1,2.63,59.4,0
P004673,M1,182.6,6.39,50.5,night,B1,5.5,2.5,55.3,0
P004674,M2,191.6,5.75,51.7,late,B1,6.2,2.4,46.7,0
P004675,M3,185.5,6.13,44.3,late,B5,4.2,1.55,29.7,0
P004676,M1,183.9,5.85,43.7,early,B3,1.2,1.97,38.7,0
P004677,M1,186.8,5.72,42.4,late,B4,1.6,1.98,53.1,0
P004678,M1,191.5,6.15,44.9,late,B4,5.7,1.97,45.4,1
P004679,M1,187.7,5.98,49.9,late,B1,5.3,1.58,47.1,0
P004680,M4,184.9,5.26,47.0,late,B4,2.5,2.56,52.9,0
P004681,M4,186.9,5.86,51.7,late,B5,2.5,2.35,57.1,0
P004682,M1,194.5,5.45,43.3,early,B3,8.4,1.61,41.8,0
P004683,M4,181.7,6.24,38.0,night,B5,3.8,2.55,52.7,0
P004684,M3,172.8,6.41,55.9,early,B5,2.0,2.64,60.9,0
P004685,M4,178.0,6.46,47.6,early,B3,9.3,3.04,59.4,0
P004686,M2,181.4,5.93,51.2,early,B1,8.8,1.66,43.8,0
P004687,M2,182.2,5.64,45.2,night,B4,3.8,2.42,50.4,0
P004688,M2,182.3,5.91,43.0,night,B5,4.4,2.13,54.0,0
P004689,M4,183.9,5.47,47.4,early,B3,7.0,2.21,48.2,0
P004690,M3,184.4,6.62,38.4,early,B5,6.0,2.92,46.0,0
P004691,M2,188.3,6.22,47.2,late,B3,1.1,2.42,34.2,0
P004692,M1,180.0,5.91,49.9,early,B3,9.5,2.09,41.1,0
P004693,M3,188.5,6.15,47.7,late,B5,0.9,1.93,42.4,0
P004694,M4,186.9,5.63,47.8,early,B1,5.2,3.23,37.9,0
P004695,M2,195.7,5.41,54.8,late,B3,1.4,1.72,48.9,0
P004696,M3,187.7,5.03,47.4,early,B1,5.9,2.05,54.9,0
P004697,M2,185.1,5.83,41.0,late,B4,2.2,2.36,44.6,0
P004698,M2,194.2,5.73,47.6,late,B5,2.3,1.98,30.4,0
P004699,M3,184.5,5.98,53.3,early,B5,6.8,2.8,47.1,0
P004700,M4,188.4,5.8,45.6,early,B2,1.4,1.69,50.2,0
P004701,M4,188.0,5.97,53.9,early,B4,2.5,2.29,49.7,0
P004702,M2,186.3,6.08,52.1,early,B5,1.4,2.71,42.2,0
P004703,M2,187.6,5.29,46.6,night,B5,4.2,2.41,38.4,1
P004704,M2,186.3,6.1,44.1,early,B3,1.4,1.97,55.1,0
P004705,M1,179.3,5.66,47.3,early,B1,4.9,2.22,50.8,0
P004706,M2,175.2,5.98,53.0,early,B3,8.7,2.41,42.6,0
P004707,M1,180.2,6.16,40.0,night,B4,0.5,2.66,36.0,0
P004708,M2,188.1,6.16,48.7,night,B4,2.2,2.98,49.8,0
P004709,M1,190.0,5.85,38.2,night,B2,1.5,3.17,40.8,0
P004710,M2,191.4,5.86,46.9,late,B2,1.1,2.8,51.1,0
P004711,M4,182.5,6.11,40.5,night,B4,4.8,2.77,49.3,0
P004712,M1,180.3,5.27,48.1,late,B3,4.4,2.14,64.6,0
P004713,M3,182.0,5.47,43.4,night,B3,9.5,3.07,47.4,0
P004714,M4,178.6,5.7,51.2,night,B5,6.3,2.5,64.0,0
P004715,M3,171.4,5.33,43.9,early,B1,4.0,2.25,48.7,0
P004716,M1,175.5,5.7,43.6,late,B2,4.7,2.54,42.7,0
P004717,M2,194.6,5.69,42.1,early,B5,2.5,2.46,39.6,0
P004718,M3,193.2,5.83,47.5,early,B5,4.8,2.08,41.0,0
P004719,M3,187.1,5.78,47.9,night,B2,0.9,2.54,51.4,0
P004720,M1,183.7,6.17,49.6,early,B5,3.4,2.63,49.0,0
P004721,M2,179.3,6.0,50.7,late,B2,5.3,3.02,33.3,0
P004722,M3,182.1,5.78,47.5,night,B1,3.3,2.26,56.2,0
P004723,M2,190.4,5.68,50.5,late,B2,2.2,2.87,59.8,0
P004724,M3,187.6,5.78,48.6,early,B3,4.1,2.73,33.2,0
P004725,M1,187.8,5.79,49.4,late,B1,2.0,1.81,56.1,0
P004726,M2,193.7,6.68,42.4,night,B1,3.2,2.75,61.5,0
P004727,M4,194.7,5.29,45.0,early,B4,6.7,1.19,33.6,0
P004728,M2,184.8,5.48,42.0,early,B4,7.0,3.08,44.3,0
P004729,M3,198.4,5.42,47.3,late,B4,4.5,1.95,41.2,1
P004730,M2,175.9,5.89,54.4,night,B5,1.7,2.41,55.8,0
P004731,M2,182.7,5.88,51.6,early,B2,2.9,2.7,44.7,0
P004732,M4,185.1,5.6,44.5,early,B5,4.2,2.78,44.4,0
P004733,M2,190.0,6.11,50.1,night,B2,2.2,3.83,51.4,1
